ID,SITE,STRAT,UNIT,NAMED_ID,OTHERUNIT,RAWMATERIAL,CORTEX,CORTEXTYPE,ARTIFACTCLASS,COMPLETENESS,CORECOMPLETENESS,RETOUCHEDPIECETYPOLOGY,RETOUCHTYPE,RETOUCHFACE,RETOUCHREGIONNUMBER,RETOUCHREGIONLOCATION,LENGTHLONGESTRETOUCH,RETOUCHINVASIVENESS,EDGETHICKNESS_1,EDGETHICKNESS_2,EDGETHICKNESS_3,BACKEDTOOLEDGE_1,BACKEDTOOLEDGE_2,BACKEDTOOLEDGE_3,BACKEDTOOLWIDTH_1,BACKEDTOOLWIDTH_2,BACKEDTOOLWIDTH_3,BACKEDTOOLTHICKNESS_1,BACKEDTOOLTHICKNESS_2,BACKEDTOOLTHICKNESS_3,BACKEDTOOLARRIS,PLATFORM,FLAKEINITIATION,FLAKETERMINATION,PIECEBLANK,SCRAPERMAXTHICKNESS,SCRAPERRETOUCHLENGTH,SCRAPERRETOUCHANGLE1,SCRAPERRETOUCHANGLE2,SCRAPERRETOUCHANGLE3,SCRAPERDORSALANGLE1,SCRAPERDORSALANGLE2,SCRAPERDORSALANGLE3,SCRAPERRETOUCHHEIGHT1,SCRAPERRETOUCHHEIGHT2,SCRAPERRETOUCHHEIGHT3,FLAKEGEOMETRY,PLATFORMPREP,PLATABRASION,PLATFORMWIDTH,PLATFORMTHICKNESS,STAGE,CONARDUNIFIEDTYPE,CORESUBTYPOLOGY,COREBLANKSPHERICITY,COREPLATFACETED,SCARCOUNT,EXPLOITEDFACES,FLAKEGENERATIONSLENGTH,FLAKEGENERATIONSWIDTH,FLAKEGENERATIONSTHICKNESS,LENGHTLONGESTFLAKESCAR,MAXLENGTH,TECHLENGTH,MAXWIDTH,TECHWIDTH,MAXTHICKNESS,MASS,COMMMENTS,PHOTO
146,LIK,XVI,O4a,,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Hinge,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,5.23,2.04,Main,,,,,,,,,,,14.14,14.14,8.53,7.45,2.97,0.39,,N
1473,LIK,IX,N4b,,,Opaline/CCS,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Irregular,Cubic,0%,4,3,4,5,4,8.43,21.11,21.11,14.05,14.05,10.91,4.35,,N
1474,LIK,IX,N4b,,,Opaline/CCS,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Irregular,Cubic,10-40%,3,3,6,6,2,10.43,22.42,22.42,17.27,17.27,10.66,5.47,,N
1475,LIK,IX,N4b,,,Hornfels,10-40%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,4.35,1.36,Main,,,,,,,,,,,19.18,19.18,33.65,25.96,6.41,3.77,,N
1476,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,4,1.39,Main,,,,,,,,,,,14.07,14.07,4.59,4.59,1.08,0.08,,N
1477,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,4.35,0.97,Main,,,,,,,,,,,9.64,9.64,10.39,10.39,1.74,0.23,,N
1478,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,7.74,2.61,,,,,,,,,,,,14.24,,14.81,,2.21,0.51,,N
1479,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RHOMBUS,NotPrepared,No,11.38,1.96,Main,,,,,,,,,,,20.61,13.96,15.41,15.41,3.43,0.88,,N
1480,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,FacetWithBulb,No,10.36,5.46,Main,,,,,,,,,,,9.02,9.02,12.61,12.61,4.98,0.65,,N
1481,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,3.4,1.06,Main,,,,,,,,,,,11.88,10.78,10.59,10.59,1.41,0.23,,N
1482,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,14.64,,9.23,,1.71,0.22,,N
147,LIK,XVI,O4a,,,Quartzite,0%,,RetouchedTool,Complete,,MinimallyRetouched,MarginalEdgeShaping,Both,2,78,5.08,1,2.98,2.27,1.71,,,,,,,,,,,,,,Flake,,,,,,,,,,,,SQUARE,,,,,Main,,,,,,,,,,,18.9,15.27,14.66,12.78,5.3,1.2,,Y
1483,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,9.64,2.63,,,,,,,,,,,,25.08,,23.18,,3.67,1.69,,N
1484,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RHOMBUS,NotPrepared,No,5.22,2.18,Main,,,,,,,,,,,15.63,11.33,11.96,10.8,2.09,0.46,,N
1485,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Overshot,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,5.93,1.1,Main,,,,,,,,,,,11.95,11.95,11.15,12.39,10.58,2.17,0.35,Y
1486,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,Indeterminate,No,4.09,1.19,Main,,,,,,,,,,,15.5,15.5,5.86,5.86,1.37,0.07,,N
1487,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,10.1,2.17,Main,,,,,,,,,,,12.08,12.08,10.38,9.93,2.32,0.35,,N
1488,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,12.24,,5.43,,4.8,0.25,,N
1489,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,16.96,,15.07,,6.29,1.18,,N
1490,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,8.63,,15.4,,4.88,0.7,,N
1491,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,5.83,,14.69,,2.52,0.24,,N
1492,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Hinge,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,21.54,,10.48,,8.33,2,,N
148,LIK,XVI,O4a,,,Hornfels,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Indeterminate,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,5.39,0.86,,,,,,,,,,,,7.18,,10.5,,0.97,0.07,,N
1493,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,12.25,,13.35,,2.72,0.37,,N
1494,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Overshot,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,3.49,0.91,Main,,,,,,,,,,,10.54,10.52,7.77,7.76,2.07,0.2,,N
1495,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,3.79,0.74,Main,,,,,,,,,,,11.64,11.64,9.09,6.39,0.93,0.08,,N
1496,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,TRAPEZOIDAL,,,,,,,,,,,,,,,,7.39,,18.68,,4.01,0.64,,N
1497,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,15.4,,8.75,,2.99,0.36,,N
1498,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,RHOMBUS,NotPrepared,No,11.06,2.9,Main,,,,,,,,,,,8.75,8.75,10.69,9.18,1.59,0.16,,N
1499,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,5.23,,12.9,,0.95,0.09,,N
1500,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,TRAPEZOIDAL,,,,,,,,,,,,,,,,7.87,,12.05,,1.47,0.19,,N
1501,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,11.44,,15.47,,4.05,1.31,,N
1502,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,3.63,1.1,,,,,,,,,,,,8.59,,10.33,,2.37,0.2,,N
15,LIK,XVII,O4a/c,,,Opaline/CCS,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,TRAPEZOIDAL,,,,,,,,,,,,,,,,4.47,,8.92,,1.52,0.04,,N
149,LIK,XVI,O4a,,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,6.8,1.89,Main,,,,,,,,,,,14.42,14.42,7.63,5.89,2.05,0.19,,N
1503,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,4.6,1.65,Main,,,,,,,,,,,19.3,17.1,12.33,9.69,2.21,0.41,,N
1504,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,6.52,1.68,Main,,,,,,,,,,,9.85,9.85,13.01,11.61,1.5,0.33,,N
1505,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,OVAL,Indeterminate,No,3.76,1.01,Main,,,,,,,,,,,8.1,8.1,11.5,11.5,1.84,0.18,,N
1506,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,5.38,3.59,Main,,,,,,,,,,,30.88,30.88,14.1,13.15,3.7,1.77,,N
1507,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Overshot,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,5.95,2.56,Main,,,,,,,,,,,18.63,18.63,11.34,11.34,3.25,0.77,,N
1508,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,4.01,1.22,,,,,,,,,,,,13.53,,6.42,,1.81,0.21,,N
1509,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,OVAL,NotPrepared,No,4.57,1.36,,,,,,,,,,,,10.22,,12,,3.03,0.29,,N
1510,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RHOMBUS,,,,,,,,,,,,,,,,11.28,,14.03,,1.85,0.42,,N
1511,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,OVAL,Indeterminate,No,7.25,2.68,Main,,,,,,,,,,,5.88,5.88,11.3,11.3,2.86,0.28,,N
1512,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,5.51,1,Main,,,,,,,,,,,6.42,6.42,12.9,10.73,1.18,0.13,,N
150,LIK,XVI,O4a,,,Hornfels,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,14.8,,17.62,,7.31,1.83,,N
1513,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,3.98,2.69,Main,,,,,,,,,,,14.76,10,10.28,7.17,1.58,0.24,,N
1514,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,OVAL,NotPrepared,No,5.16,2.86,Main,,,,,,,,,,,10.16,10.16,9.09,9,2.25,0.26,,N
1515,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,5.62,2.86,Main,,,,,,,,,,,14.32,14.32,9.28,9.28,3.46,0.55,,N
1516,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,18.24,,14.03,,4.47,1.32,,N
1517,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,14.01,,9.73,,2.09,0.34,,N
1518,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,16.86,2.21,Main,,,,,,,,,,,10.76,10.76,19.46,15.26,2.61,0.71,,N
1519,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,8.13,,16.06,,5.84,0.96,,N
1520,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,12.08,,17.83,,3.21,0.88,,N
1521,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,OVAL,,,,,,,,,,,,,,,,16.21,,22.81,,6.24,1.82,,N
1522,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,17.79,,11.09,,5.19,1.42,,N
151,LIK,XVI,O4a,,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,TRAPEZOIDAL,ResidualFacetWithBulb,No,14.67,4.57,Main,,,,,,,,,,,18.57,12.43,23.32,23.32,1.81,0.99,,N
1523,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,9.64,2.69,Main,,,,,,,,,,,25.13,25.13,14.37,14.38,6.52,3.31,,N
1524,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,27.78,,20.01,,3.95,2.07,,N
1525,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,KITE,NotPrepared,No,9.37,11.05,Main,,,,,,,,,,,35.15,35.15,23.78,23.78,6.78,7.04,,N
1526,LIK,IX,O4b,,,Opaline/CCS,0%,,Core,,Fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Bladelet,Spherical,0%,2,1,1,3,5,6.04,13.02,,7.33,,6.58,0.52,,N
1527,LIK,IX,O4b,,,Opaline/CCS,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Irregular,Cubic,0%,2,2,2,3,6,8.44,9.29,9.29,10.83,10.83,3.99,0.46,,N
1528,LIK,IX,O4b,,,Opaline/CCS,0%,,RetouchedTool,Complete,,MinimallyRetouched,MarginalEdgeShaping,Dorsal,3,678,3.79,1,1.99,1.86,1.63,,,,,,,,,,,,,,Flake,,,,,,,,,,,,RECTANGULAR,,,,,Main,,,,,,,,,,,12.02,12.02,13.14,10.73,2.38,0.58,,Y
1529,LIK,IX,O4b,,,Opaline/CCS,0%,,RetouchedTool,Complete,,MinimallyRetouched,MarginalEdgeShaping,Both,4,5678,10.67,2,2.79,2.49,2.46,,,,,,,,,,,,,,Flake,,,,,,,,,,,,RECTANGULAR,,,,,Main,,,,,,,,,,,15.92,15.92,16.71,13.27,5.69,1.91,,N
1530,LIK,IX,O4b,,,Opaline/CCS,10-40%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,7.78,2.32,Main,,,,,,,,,,,17.83,17.83,9.48,9.48,5.36,0.92,,N
1531,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,6.16,3.22,Main,,,,,,,,,,,32.57,28.56,13.2,10.94,2.09,1.13,,N
1532,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,7.92,2.63,Main,,,,,,,,,,,27.62,27.62,14.84,14.84,4.21,2.17,,N
152,LIK,XVI,O4a,,,Hornfels,1-10%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,5.48,1.38,Main,,,,,,,,,,,24.34,22.32,18.48,15.88,2.81,1.33,,N
1533,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,12.66,3.59,Main,,,,,,,,,,,39.35,34.28,17.41,14.35,6.22,5.75,,N
1534,LIK,IX,O4b,,,Siltstone,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,8.21,4.21,Main,,,,,,,,,,,14.88,14.88,11.24,11.24,2.06,0.51,,N
1536,LIK,IX,O4b,,,Siltstone,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,18.89,7.89,Main,,,,,,,,,,,41.61,40.69,20.01,20.01,6.9,8,,N
1537,LIK,IX,O4b,,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,6.47,1.91,Main,,,,,,,,,,,13.75,13.75,7.93,7.93,2.46,0.32,,N
1538,LIK,IX,O4b,,,Hornfels,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,10.34,,15.76,,3.05,0.39,,N
1539,LIK,IX,O4b,,,Hornfels,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,14.06,,28.3,,7.42,4.37,,N
1540,LIK,IX,O4b,,,Opaline/CCS,10-40%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,4.62,2.84,Main,,,,,,,,,,,35.13,34.88,14.3,14.31,4.27,2.23,,N
1541,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,22.37,,10.41,,1.99,0.57,,N
1542,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Step,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,8.16,3.64,Main,,,,,,,,,,,28.22,28.22,11.59,9.58,2.97,1.01,,N
1543,LIK,IX,O4b,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,KITE,NotPrepared,No,11.19,5.49,Main,,,,,,,,,,,27.27,27.27,18.79,18.12,5.1,2.36,,N
153,LIK,XVI,O4a,,,Siltstone,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,3.91,0.92,Main,,,,,,,,,,,10.52,10.51,9.24,7.08,0.66,0.09,,N
1535,LIK,VII,P4,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,12.82,1.18,Main,,,,,,,,,,,9.08,7.7,14.16,14.16,1.09,0.19,,N
1544,LIK,VII,P4,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,17.04,11.34,Main,,,,,,,,,,,15.11,15.11,16.32,9.9,9.03,2.37,,N
1545,LIK,VII,P4,,,Opaline/CCS,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,TRAPEZOIDAL,,,,,,,,,,,,,,,,8.48,,13.8,,1.98,0.27,,N
1546,LIK,VII,P4,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,5.95,1.58,Main,,,,,,,,,,,11.64,11.64,14.01,11.9,1.35,0.22,,N
1547,LIK,VII,P4,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,18.74,6.37,Main,,,,,,,,,,,22.85,22.85,17.96,17.86,6.54,3.32,,N
1548,LIK,VII,P4,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,18.74,9.55,,,,,,,,,,,,14.98,,27.38,,6.56,4.55,,N
1549,LIK,VII,P4,,,Opaline/CCS,0%,,RetouchedTool,Complete,,MinimallyRetouched,MarginalEdgeShaping,Dorsal,4,4567,3.94,1,2.68,2.96,3.78,,,,,,,,,,,,,,Flake,,,,,,,,,,,,TRAPEZOIDAL,,,,,Main,,,,,,,,,,,14.76,14.77,19.1,19.1,4.98,1.93,,Y
1550,LIK,VII,P4,,,Opaline/CCS,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Irregular,Cubic,0%,2,2,4,5,2,11.29,18.13,18.13,13.51,13.51,8.81,2.74,,N
1551,LIK,VII,P4,,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Overshot,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,41.2,15.96,Main,,,,,,,,,,,24.96,24.96,49.72,49.7,20.53,42.26,,N
1552,LIK,VII,P4,,,Tuff,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,13.32,3.09,Main,,,,,,,,,,,14.04,14.05,27.82,27.82,2.6,1.12,,N
154,LIK,XVI,O4a,,,Opaline/CCS,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Irregular,Spherical,0%,9,4,6,6,8,15.8,31.08,31.09,22.02,22.02,21.17,17.23,,Y
1553,LIK,VII,P4,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,KITE,NotPrepared,No,7.98,3.92,Main,,,,,,,,,,,15.59,15.59,9.78,9.78,1.69,0.36,,N
1554,LIK,VII,P4,,,Siltstone,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,13.12,4.02,Main,,,,,,,,,,,15.68,13.62,15.11,15.11,3.51,0.77,,N
