ID,SITE,STRAT,UNIT,NAMED_ID,OTHERUNIT,RAWMATERIAL,CORTEX,CORTEXTYPE,ARTIFACTCLASS,COMPLETENESS,CORECOMPLETENESS,RETOUCHEDPIECETYPOLOGY,RETOUCHTYPE,RETOUCHFACE,RETOUCHREGIONNUMBER,RETOUCHREGIONLOCATION,LENGTHLONGESTRETOUCH,RETOUCHINVASIVENESS,EDGETHICKNESS_1,EDGETHICKNESS_2,EDGETHICKNESS_3,BACKEDTOOLEDGE_1,BACKEDTOOLEDGE_2,BACKEDTOOLEDGE_3,BACKEDTOOLWIDTH_1,BACKEDTOOLWIDTH_2,BACKEDTOOLWIDTH_3,BACKEDTOOLTHICKNESS_1,BACKEDTOOLTHICKNESS_2,BACKEDTOOLTHICKNESS_3,BACKEDTOOLARRIS,PLATFORM,FLAKEINITIATION,FLAKETERMINATION,PIECEBLANK,SCRAPERMAXTHICKNESS,SCRAPERRETOUCHLENGTH,SCRAPERRETOUCHANGLE1,SCRAPERRETOUCHANGLE2,SCRAPERRETOUCHANGLE3,SCRAPERDORSALANGLE1,SCRAPERDORSALANGLE2,SCRAPERDORSALANGLE3,SCRAPERRETOUCHHEIGHT1,SCRAPERRETOUCHHEIGHT2,SCRAPERRETOUCHHEIGHT3,FLAKEGEOMETRY,PLATFORMPREP,PLATABRASION,PLATFORMWIDTH,PLATFORMTHICKNESS,STAGE,CONARDUNIFIEDTYPE,CORESUBTYPOLOGY,COREBLANKSPHERICITY,COREPLATFACETED,SCARCOUNT,EXPLOITEDFACES,FLAKEGENERATIONSLENGTH,FLAKEGENERATIONSWIDTH,FLAKEGENERATIONSTHICKNESS,LENGHTLONGESTFLAKESCAR,MAXLENGTH,TECHLENGTH,MAXWIDTH,TECHWIDTH,MAXTHICKNESS,MASS,COMMMENTS,PHOTO,
3349,LIK,I,I7c-063,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,5.13,2.05,Main,,,,,,,,,,,9.05,9.05,15.34,9.2,1.85,0.33,,N,
3350,LIK,I,I7c-063,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,11.37,,9.53,,1.6,0.26,,N,
3351,LIK,I,I7c-063,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Step,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,6.13,1.33,Main,,,,,,,,,,,17.58,17.58,10.51,10.51,2.28,0.64,,N,
3352,LIK,I,I7c-063,,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,9.83,3.8,Main,,,,,,,,,,,11.4,11.4,15.05,15.05,4.02,0.89,Ut,N,
3353,LIK,I,I7c-063,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,10.97,2.44,Main,,,,,,,,,,,14.02,14.02,12.43,12.43,2.23,0.48,,N,
3354,LIK,I,I7c-063,,,Opaline/CCS,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Irregular,Spherical,0%,6,4,2,3,4,22.77,24.66,,24.24,,18.18,15.64,,N,
3355,LIK,I,I7b-063,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,10.63,4.62,Main,,,,,,,,,,,21.02,21.02,20.68,19.22,3.49,2.47,,N,
3356,LIK,I,I7b-063,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Overshot,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,9.86,3.77,Main,,,,,,,,,,,48.38,48.38,26.59,26.59,13.25,14.05,Ut,N,
336,LIK,XIV,P4-056,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,ResidualFacetWithBulb,No,7.21,2.97,Main,,,,,,,,,,,21.22,21.22,10.57,10.57,1.52,0.49,,N,
3357,LIK,I,I7b-063,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,8.78,3.64,Main,,,,,,,,,,,22.97,22.97,25.33,25.33,2.5,2.75,Ut,N,
3358,LIK,I,I7a-063,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,5.23,1.04,Main,,,,,,,,,,,16.11,16.11,11.26,7.39,2.16,0.31,,N,
3359,LIK,I,I7a-063,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,6.29,1.87,Main,,,,,,,,,,,9.72,9.72,16.28,10.92,1.61,0.3,,N,
3360,LIK,I,I7a-063,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,16.79,8.12,Main,,,,,,,,,,,30.85,30.85,23.2,17.77,5.77,3.93,Ut,N,
3361,LIK,I,I6c-063,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,4.18,1.22,,,,,,,,,,,,12.05,,10.34,,2.94,0.3,,N,
3362,LIK,I,I7a-063,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,,,Feather,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,12.17,,12.16,,3.12,0.44,Ut,N,
3363,LIK,I,I7a-063,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,11.24,2.47,Main,,,,,,,,,,,25.1,25.1,16.47,16.47,2.26,0.92,,N,
3364,LIK,I,I7a-063,,,Hornfels,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,5.87,1.56,,,,,,,,,,,,6.9,,10.09,,1.91,0.17,,N,
3365,LIK,I,I6b-063,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,,,Feather,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,7.17,,11.96,,2.43,0.23,,N,
3366,LIK,I,I7a-063,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,,,Feather,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,14.03,,8.54,,3.13,0.44,,N,
337,LIK,XIV,P4-056,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,17.7,,12.78,,4.66,1.09,,N,
3367,LIK,I,I7a-063,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,6.36,1.93,Main,,,,,,,,,,,15.04,15.04,9.33,9.33,3.83,0.59,,N,
3368,LIK,I,I7a-063,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,6.72,1.58,Main,,,,,,,,,,,24.79,24.79,10.67,10.67,2.39,0.83,Ut,N,
3369,LIK,I,I7a-063,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,5.42,1.45,Main,,,,,,,,,,,18.36,18.36,10.02,10.02,1.62,0.37,,N,
3370,LIK,I,I7a-063,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,7.48,2.94,Main,,,,,,,,,,,11.12,11.12,13.58,10.56,2.07,0.23,,N,
3371,LIK,I,I7a-063,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,10.91,3.79,Main,,,,,,,,,,,14.8,14.8,15.96,15.96,2.41,0.94,,N,
3372,LIK,I,I7a-063,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,Yes,12.71,4.26,Main,,,,,,,,,,,25.44,25.44,15.87,15.87,3.78,1.65,,N,
3373,LIK,I,I6a-063,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,4.87,1.11,Main,,,,,,,,,,,7.63,7.63,12.12,10.37,0.98,0.08,Ut,N,
3374,LIK,I,I6a-063,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,5.47,1.48,,,,,,,,,,,,8.85,,11.97,,1.83,0.24,,N,
3375,LIK,I,I6a-063,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,11.03,,8.2,,1.93,0.23,Ut,N,
3376,LIK,I,I6a-063,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,4.27,1.28,Main,,,,,,,,,,,23.12,23.12,8.19,8.19,1.65,0.48,,N,
338,LIK,XIV,P4-056,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,8.36,3.49,Main,,,,,,,,,,,10.84,10.84,17.68,14.07,1.88,0.59,,N,
3377,LIK,I,I6a-063,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,3.69,1.04,Main,,,,,,,,,,,12.98,12.98,17.99,17.99,3.19,0.55,Ut,N,
3378,LIK,I,I6a-063,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Hertzian,Feather,,0,0,0,0,0,0,0,0,0,0,0,OVAL,NotPrepared,No,13.48,6.4,Main,,,,,0,0,0,0,0,0,20.38,20.38,18.97,18.97,5.69,2.4,Ut,N,
3379,LIK,I,I6a-063,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,7.06,1.94,Main,,,,,,,,,,,21.49,21.49,22.32,17.1,3.23,1.82,,N,
3380,LIK,I,I6-066,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,3.96,2.12,Main,,,,,,,,,,,14.47,14.47,7.74,7.74,1.86,0.25,,N,
3381,LIK,I,I6-066,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,6.1,1.63,,,,,,,,,,,,11.04,,8.42,,1.53,0.23,Ut,N,
3382,LIK,I,I6-066,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,7.75,2,Main,,,,,,,,,,,12.29,12.29,13.03,11.25,2.15,0.23,,N,
3383,LIK,I,I5d-063,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,14.78,,4.18,,2.58,0.2,,N,
3384,LIK,I,I5d-063,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,3.05,0.83,Main,,,,,,,,,,,13.81,13.81,8.34,8.34,3.01,0.27,,N,
3385,LIK,I,I5d-063,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,15.34,5.65,Main,,,,,,,,,,,34.64,34.64,19.81,19.81,7.2,4.43,Ut,N,
3386,LIK,I,I5c-063,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,3.68,1.62,Main,,,,,,,,,,,24.45,24.45,9.25,9.25,2.35,0.66,Ut,N,
339,LIK,XIV,P4-056,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,4.92,1.85,,,,,,,,,,,,19.55,,12.89,,3.21,1.28,,N,
3387,LIK,I,I5c-063,,,Hornfels,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,8.33,,11.46,,1.93,0.22,,N,
3388,LIK,I,I5c-063,,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,4.23,2.4,Main,,,,,,,,,,,15.02,14.13,5.79,5.79,2.56,0.23,,N,
3389,LIK,I,I5a-063,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,4.29,3.27,,,,,,,,,,,,10.49,,5.78,,1.29,0.17,,N,
3390,LIK,I,I5-066,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,,,Feather,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,9.26,,10.86,,1.13,0.14,,N,
3391,LIK,I,I5-066,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,3.73,1.29,,,,,,,,,,,,19.08,,16.15,,2.76,0.93,,N,
3392,LIK,I,I5-066,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,10.51,4.23,,,,,,,,,,,,13.81,,18.09,,5.07,1.66,Ut,N,
3393,LIK,I,I5-066,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,7.12,3.62,Main,,,,,,,,,,,17.45,17.45,9.02,9.02,3.08,0.45,,N,
3394,LIK,I,L7b-001,,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,10.68,2.44,Main,,,,,,,,,,,45.24,45.24,19.34,19.34,4.58,3.82,Ret; Ut,Y,
3395,LIK,I,L7d-061,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,,,Feather,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,29.45,,11.82,,2.66,0.9,,N,
3396,LIK,I,L7d-061,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,8.69,2.44,Main,,,,,,,,,,,23.4,23.4,20.17,20.17,3.41,2,,N,
340,LIK,XIV,P4-056,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,6.07,1.31,Main,,,,,,,,,,,23.06,23.06,14.28,14.28,7.15,2.51,Ret,N,
3397,LIK,I,L7a-001,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Overshot,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,15.64,5.43,Main,,,,,,,,,,,33.52,33.52,15.4,15.4,8.19,6.16,,N,
3398,LIK,I,L7b-061,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,7.86,3.44,Main,,,,,,,,,,,11.07,11.07,23.97,13.35,2.91,0.82,,N,
3399,LIK,I,L6d-001,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,4.34,1.48,Main,,,,,,,,,,,13.51,13.51,5.88,5.79,1.87,0.16,,N,
3400,LIK,I,L6d-001,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Hinge,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,2.09,0.79,Main,,,,,,,,,,,9.42,9.42,12.06,9.7,2.16,0.22,,N,
3401,LIK,I,L6d-001,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,7.14,1.06,Main,,,,,,,,,,,14.72,11.48,12.15,12.15,1.42,0.38,,N,
3402,LIK,I,L6d-001,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,4.08,2.89,Main,,,,,,,,,,,28.73,28.73,10.06,10.06,3.05,1.18,,N,
3403,LIK,I,L6c-001,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,7.16,1.6,Main,,,,,,,,,,,20.4,20.4,13.65,13.65,3.49,1.15,,N,
3404,LIK,I,L6b-001,,,Opaline/CCS,10-40%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Overshot,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,6.24,2.54,Main,,,,,,,,,,,24.67,24.67,14.71,14.71,4.89,2.72,,N,
3405,LIK,I,L6b-001,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,11.37,4.68,Main,,,,,,,,,,,22.73,22.73,17.86,17.86,2.96,1.66,,Y,
3406,LIK,I,L6a-001,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,8.61,1.89,Main,,,,,,,,,,,9.45,9.45,10.87,9.71,1.4,0.17,Ut,N,
34,LIK,XV,O5c-057,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Step,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,13.41,2.57,Main,,,,,,,,,,,16.46,16.46,16.33,14,2.42,1.04,,N,
341,LIK,XIV,P4-056,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,3.4,0.79,,,,,,,,,,,,10.62,,9.26,,1.17,0.1,,N,
3407,LIK,I,L6-061,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,2.64,0.62,,,,,,,,,,,,10.71,,5.26,,0.63,0.05,,N,
3408,LIK,I,L6-061,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,3.64,1.44,Main,,,,,,,,,,,13.34,13.34,9.34,9.34,1.96,0.23,,N,
3409,LIK,I,L6-061,,,Hornfels,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,3.6,0.98,,,,,,,,,,,,7.6,,10.29,,1.22,0.09,,N,
3410,LIK,I,L6-061,,,Opaline/CCS,10-40%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,6.77,4.22,Main,,,,,,,,,,,8.58,8.58,10.51,8.75,4.85,0.41,,N,
3411,LIK,I,L6-061,,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,8.48,2.81,Main,,,,,,,,,,,10.56,10.56,10.74,8.93,2.91,0.37,,N,
3412,LIK,I,L6-061,,,Hornfels,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,9.63,,15.19,,2.68,0.5,,N,
3413,LIK,I,L6-061,,,Hornfels,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,16.07,,24.28,,1.65,0.61,,N,
3414,LIK,I,K4a-001,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,6.06,2.31,Main,,,,,,,,,,,18.86,18.86,12.81,12.81,2.82,0.87,,N,
3415,LIK,I,K4a-001,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,7.27,2.58,Main,,,,,,,,,,,35.17,31.24,16.75,16.75,5.97,4.51,,N,
3416,LIK,I,K4d-001,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,4.3,0.86,,,,,,,,,,,,12.43,,10.35,,1.6,0.29,,N,
342,LIK,XIV,P4-056,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,8.21,2.47,,,,,,,,,,,,15.35,,19.47,,2.78,1.12,,N,
3417,LIK,I,K4d-001,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Hinge,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,5.4,2.27,Main,,,,,,,,,,,25.58,25.58,13.96,13.96,3.06,1.53,Ut,N,
3418,LIK,I,K5b-001,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,2.83,1.72,Main,,,,,,,,,,,17.14,17.14,3.4,3.4,2.89,0.21,,N,
3419,LIK,I,K5b-001,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,,,Feather,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,9.33,,10.5,,1.66,0.13,,N,
3420,LIK,I,K5b-001,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,12.58,,4.96,,2.31,0.24,,N,
3421,LIK,I,K5b-001,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,6.16,3.12,Main,,,,,,,,,,,17.54,17.54,18.15,18.15,2.93,1.17,,N,
3422,LIK,I,K5b-001,,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,18.74,9.12,Main,,,,,,,,,,,10.58,10.58,23.49,20.89,7.21,1.8,,N,
3423,LIK,I,K5a-001,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,3.72,1.59,Main,,,,,,,,,,,13.25,13.25,5.89,5.89,1.62,0.2,,N,
3424,LIK,I,K5a-001,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,14.17,3.13,Main,,,,,,,,,,,41.11,41.11,20.52,20.52,8.81,7.81,,N,
3425,LIK,I,J5c-063,,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,4.27,1.88,Main,,,,,,,,,,,11.29,11.29,7.42,7.42,3.63,0.34,,N,
3426,LIK,I,J5c-063,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,21.92,,10.92,,1.93,0.61,,N,
343,LIK,XIV,P4-056,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,8.78,3.56,Main,,,,,,,,,,,21.64,15.31,9.21,9.21,2.25,0.59,,N,
3427,LIK,I,J5c-063,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Wedging,Feather,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,5.08,0.97,Main,,,,,,,,,,,30.24,27.12,10.08,10.08,2.63,0.87,,N,
3428,LIK,I,J5b-063,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,5.83,2.87,Main,,,,,,,,,,,12.34,12.34,10.3,8.86,1.7,0.21,,N,
